system:index,Bin,GridcellCount,PopulationSum,.geo
102,10200.0,262.0,2650009.630330545,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,10300.0,288.0,2943057.299865923,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,10400.0,268.0,2761336.3308912283,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,10500.0,248.0,2574019.7143691345,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,10600.0,231.0,2435428.499422108,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,10700.0,222.0,2353681.4309563194,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,10800.0,228.0,2440805.6149095856,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,10900.0,241.0,2609169.2209172137,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,11000.0,235.0,2571160.3993370296,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,11100.0,238.0,2629285.112609013,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,11200.0,239.0,2659947.175778306,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,11300.0,221.0,2465277.7286126497,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,11400.0,239.0,2712145.710884761,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,11500.0,230.0,2627132.4959937287,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,11600.0,197.0,2270701.715550221,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,11700.0,211.0,2440165.6409489606,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,11800.0,196.0,2301198.518910308,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,11900.0,216.0,2549015.4861760414,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,12000.0,216.0,2580563.674759633,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,12100.0,192.0,2306390.1202045484,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,12200.0,193.0,2339370.855847686,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,12300.0,204.0,2499213.9943373725,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,12400.0,208.0,2565505.8173489277,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,12500.0,211.0,2627262.9323874903,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,12600.0,203.0,2536431.0889889677,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,12700.0,180.0,2276537.978867414,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,12800.0,203.0,2587800.6458509304,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,12900.0,195.0,2495788.985982043,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,13000.0,166.0,2134591.1384869996,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,13100.0,184.0,2401757.8121134797,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,13200.0,170.0,2208817.15343737,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,13300.0,166.0,2199847.3992263954,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,13400.0,152.0,2024427.4486651092,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,13500.0,149.0,1995212.3916149735,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,13600.0,165.0,2230812.0381449135,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,13700.0,150.0,2047894.9650169136,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,13800.0,172.0,2336741.324815495,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,13900.0,130.0,1787184.0071694213,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,14000.0,139.0,1928949.584131395,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,14100.0,181.0,2540560.817829678,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,14200.0,146.0,2066051.9498337228,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,14300.0,157.0,2234988.6994511113,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,14400.0,141.0,2023045.9437089488,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,14500.0,148.0,2124630.890436043,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,14600.0,147.0,2132658.6168931057,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,14700.0,135.0,1977347.7937390385,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,14800.0,152.0,2239332.7191226445,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,14900.0,142.0,2093860.3794727838,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,15000.0,132.0,1969519.1662742998,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,15100.0,138.0,2067126.8001419695,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,15200.0,138.0,2090117.1483843466,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,15300.0,146.0,2200206.089660425,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,15400.0,124.0,1901500.5226403978,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,15500.0,127.0,1936789.264831784,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,15600.0,132.0,2052579.3095601182,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,15700.0,123.0,1907847.9166748505,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,15800.0,129.0,2032001.5979190022,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,15900.0,127.0,2012801.152169393,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,16000.0,145.0,2308143.3373560007,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,16100.0,139.0,2226453.8408496305,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,16200.0,143.0,2290599.406875063,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,16300.0,118.0,1914988.7376531318,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,16400.0,123.0,2010817.032795709,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,16500.0,126.0,2072929.5664452612,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,16600.0,104.0,1719111.7490024024,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,16700.0,112.0,1864334.4506110507,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,16800.0,104.0,1741717.35484963,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,16900.0,127.0,2134700.5362600284,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,17000.0,109.0,1847527.832767902,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,17100.0,110.0,1874921.7449514326,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,17200.0,132.0,2236956.9847038565,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,17300.0,113.0,1948691.2741215173,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,17400.0,91.0,1579125.4622311294,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,17500.0,117.0,2041702.8784613293,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,17600.0,100.0,1754159.6631435165,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,17700.0,101.0,1777813.7584547729,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,17800.0,106.0,1871350.117444614,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,17900.0,107.0,1909533.0120394365,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,18000.0,86.0,1540443.5928219166,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,18100.0,106.0,1912774.0441180617,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,18200.0,98.0,1770992.8458679952,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,18300.0,92.0,1677882.6734634156,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,18400.0,98.0,1798447.1280029777,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,18500.0,99.0,1823799.968552493,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,18600.0,101.0,1874218.6404167414,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,18700.0,93.0,1733670.6738545173,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,18800.0,100.0,1865070.9952183163,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,18900.0,83.0,1564615.55132485,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,19000.0,91.0,1715871.420860253,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,19100.0,101.0,1923544.025281413,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,19200.0,100.0,1914825.4679957014,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,19300.0,110.0,2117028.7899370305,"{""type"":""MultiPoint"",""coordinates"":[]}"
