system:index,Bin,GridcellCount,PopulationSum,.geo
222,23800.0,1.0,16183.110917909751,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,24100.0,1.0,24098.471954345703,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,24200.0,2.0,45916.50900223303,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,24300.0,1.0,17053.279583212206,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,24400.0,1.0,24338.0254073143,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,24500.0,1.0,24455.125386834145,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,24600.0,2.0,48973.48258520391,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,24700.0,1.0,24626.683656692505,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,24900.0,1.0,16923.27156625921,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,25200.0,3.0,75420.5534954071,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,25300.0,2.0,47787.32285342186,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,25400.0,1.0,25305.632537841797,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,25600.0,3.0,74812.15491679705,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,25700.0,2.0,51202.64516273387,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,25800.0,2.0,47040.995462357765,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,25900.0,1.0,25820.256343841553,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,26000.0,2.0,51968.11888504028,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,26500.0,1.0,26440.220943450928,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,26700.0,2.0,53211.897782325745,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,26800.0,1.0,26744.945777893066,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,26900.0,1.0,26806.073347747326,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,27500.0,2.0,54896.88616979122,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,27600.0,1.0,27554.7269115448,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,28000.0,2.0,55968.46005821228,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,28100.0,2.0,53887.441152825515,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,28200.0,2.0,53272.82362530859,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,28500.0,2.0,47640.635967317285,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,28900.0,1.0,28856.974981307983,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,29100.0,1.0,24414.919257985028,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,29300.0,1.0,29294.410367012024,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,29700.0,1.0,29683.4014210701,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,30300.0,1.0,30202.468144774437,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,30400.0,3.0,90369.65908723671,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,30700.0,1.0,30678.953071773052,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,30800.0,1.0,30791.279787588865,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,31000.0,1.0,30963.85419845581,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,31100.0,1.0,31060.927594184875,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,31200.0,2.0,56966.69722598347,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,31800.0,1.0,31730.77695465088,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,32100.0,3.0,84273.72461967001,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,32200.0,1.0,25623.33118900867,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,32400.0,1.0,32353.6847512722,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,33300.0,1.0,32307.202620083677,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,35000.0,2.0,69827.6669921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,35200.0,2.0,57887.9248151854,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,35600.0,1.0,35275.60426920723,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,35900.0,1.0,33291.37270577375,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,36600.0,1.0,36562.44752538204,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,36700.0,1.0,36687.71603488922,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,36900.0,1.0,34209.49675176284,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,37300.0,1.0,37277.95941415429,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,37400.0,2.0,71964.45792601156,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,37600.0,1.0,37578.838490486145,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,37800.0,1.0,37792.53910827637,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,38100.0,1.0,38086.87357080961,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,38400.0,1.0,36804.01269998358,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,38500.0,1.0,36515.58307659626,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,39900.0,1.0,39853.30691969395,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,40000.0,1.0,39986.470321297646,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,40100.0,1.0,36750.77515892702,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,40200.0,1.0,40112.10605022311,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,40500.0,1.0,38824.201260491915,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,41300.0,1.0,41204.93709564209,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,42500.0,1.0,42461.87662291527,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,44000.0,1.0,43900.79030227661,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,46300.0,1.0,46237.60591697693,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,47400.0,1.0,44556.96079388787,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,50300.0,1.0,39252.64359080371,"{""type"":""MultiPoint"",""coordinates"":[]}"
